epoch,train_loss,val_loss,val_dice,val_iou,lr,epoch_time_sec
1,0.646992165595293,0.6136333694060644,6.404094870968431e-11,6.404094870968431e-11,0.001,13.535618599998998
2,0.5855219016472498,1.5042141576608021,0.1758255568720811,0.10470442475562346,0.0009997535269026829,13.41303580001113
3,0.5009880450864633,0.498332596073548,0.35118690347099185,0.24644946448126795,0.0009990143508499217,13.409437199996319
4,0.4676184821873903,0.4891900246342023,0.3441990363659609,0.24210380761759714,0.0009977832013192385,13.424803899994004
5,0.4381920763601859,0.5222055638829867,0.2291583446830698,0.1673644814973735,0.0009960612933065818,13.49633399999584
6,0.4279302569727103,0.5322160112361113,0.37185654866056905,0.26469823800491593,0.0009938503261272714,13.514592599996831
7,0.41800794564187527,0.44920941069722176,0.3994774163228627,0.3115407374648941,0.00099115248173898,13.448779600003036
8,0.40198653874297935,0.3846469260752201,0.5280210763228899,0.40948992416272534,0.0009879704225884043,13.464904600012233
9,0.4061055009563764,0.3882290708522002,0.5145720841644419,0.3840432611699283,0.0009843072889837512,13.428528699994786
10,0.38399871438741684,0.5740036604305109,0.4105969551094145,0.2931246389211202,0.000980166695995633,13.466761599993333
11,0.39412770606577396,0.3944097434480985,0.4906486620754918,0.3686454321980955,0.0009755527298894294,13.4433216000034
12,0.37921352374056977,0.36484188586473465,0.5552484387041108,0.43157235221609447,0.0009704699440926358,13.428964499995345
13,0.3837059872845809,0.35842337397237617,0.571489354018182,0.4567544635090626,0.0009649233547011817,13.470971300004749
14,0.3622022606432438,0.39269459682206315,0.49527454092341616,0.3975016473433431,0.0009589184355291487,13.446926999997231
15,0.3540802299976349,0.3570565339177847,0.5745561134419533,0.4627929199420222,0.000952461112706777,13.485530499994638
16,0.36361524152259034,0.3576222105572621,0.5513600544297645,0.45051235417073054,0.00094555775883209,13.499933200000669
17,0.35864911166330177,0.36226747805873555,0.5660676963288316,0.44416193602859977,0.0009382151866819101,13.50204579999263
18,0.34613724301258725,0.3694491336743037,0.5419449849852075,0.41157754859910073,0.0009304406424884702,13.497411200005445
19,0.34411455783993006,0.32911429057518643,0.6045156790034633,0.4833978820192791,0.000922241798788257,13.452058199996827
20,0.3341451333835721,0.31750280782580376,0.6190753120355889,0.5071580259992905,0.0009136267468501441,13.430267400006414
21,0.3388741795594494,0.33685852587223053,0.5878044080357956,0.4824276686285352,0.0009046039886902867,13.421672500000568
22,0.3315500405927499,0.33780476947625476,0.599086239064012,0.4944194210792949,0.0008951824286816578,13.44900079999934
23,0.3170856771369775,0.31490428807834786,0.6138575044669407,0.491239364776449,0.0008853713647665072,13.464869300005375
24,0.33137826155871153,0.332583441088597,0.5968086286927557,0.48877693296430796,0.000875180479280415,13.444423699998879
25,0.31654875818639994,0.3101605785389741,0.6237707739528027,0.5145268771158924,0.0008646198293969955,13.461275299996487
26,0.31278557361414033,0.29707523187001544,0.6381602095743174,0.5244853963937698,0.0008536998372026809,13.489472099987324
27,0.3137171894001464,0.35307058443625766,0.5734916141496262,0.4605718020638852,0.0008424312794113805,13.445312199997716
28,0.3023520953332384,0.2914275185515483,0.6544256973365831,0.5436980778760147,0.0008308252767291645,13.464234300001408
29,0.2954758129393061,0.3153606007496516,0.6271630051419453,0.5108870620792214,0.0008188932828794709,13.440655899990816
30,0.30565288569778204,0.3021774422377348,0.638304538772366,0.5304492610688731,0.0008066470732996622,13.446984399997746
31,0.2923655699317654,0.3091803826391697,0.6226828268078953,0.5105897120320223,0.0007940987335200908,13.482044200005475
32,0.30770094723751146,0.30959530112644035,0.6226388344318732,0.5254967316972589,0.0007812606472371397,13.503565699997125
33,0.28425615280866623,0.33143987444539863,0.6039820619199557,0.49997288601887435,0.0007681454840920092,13.497806699990178
34,0.28714561291659874,0.2863827459514141,0.656107889542784,0.5463199229870862,0.000754766187167311,13.488186699993093
35,0.2916669125358264,0.28401185634235543,0.6655745462708733,0.5582531516040025,0.0007411359602138073,13.454693199993926
36,0.28773596975952387,0.31385504951079685,0.6270432443952194,0.5055798426765598,0.0007272682546199041,13.460894699994242
37,0.2741686360289653,0.2807624650498231,0.6699433410848706,0.5589748984783686,0.0007131767561367543,13.474677299993346
38,0.2779910371949275,0.2806425355374813,0.6693056889948308,0.5598275706514976,0.0006988753713720733,13.477204700000584
39,0.28320076906432706,0.2728084620709221,0.6790816427468693,0.5723621889661654,0.0006843782140659972,13.446462500010966
40,0.2613613929909964,0.2885619259128968,0.6602259579308103,0.5539626302212725,0.0006696995911625235,13.452112600003602
41,0.2669372657934825,0.28188355763753253,0.6627061004324546,0.5484880940760929,0.0006548539886902866,13.450356000001193
42,0.2730029396091898,0.28561781129489344,0.6578408803702439,0.5515090855404029,0.0006398560574665955,13.43748449999839
43,0.262570861261338,0.2766132702430089,0.669149724717037,0.5626251592295511,0.0006247205986388453,13.485713499991107
44,0.2585459544012944,0.29381933870414895,0.6469988825323546,0.5313530491792587,0.0006094625490775734,13.496673200002988
45,0.2551792335386078,0.28110717454304296,0.6658401019399871,0.5535176736911248,0.0005940969666355699,13.469688900004257
46,0.24749604519456625,0.2807315035412709,0.6654635072024179,0.5572126778287297,0.0005786390152875957,13.490073399996618
47,0.24863097025081515,0.2949239859978358,0.6467234434444019,0.5254285658385721,0.0005631039501653704,13.449061099992832
48,0.25740437116473913,0.25607931644966203,0.6975076766198963,0.5924428105364006,0.0005475071025025982,13.467468000002555
49,0.24266947650661072,0.2789734024554491,0.6699764795960598,0.568390110892343,0.0005318638645048924,13.465595000001485
50,0.24482775665819645,0.29933463719983894,0.6419742666042976,0.526341328024047,0.0005161896741595254,13.471597500014468
51,0.2408916400745511,0.2526134780297677,0.7046011369276064,0.5979472140724682,0.0005005000000000003,13.490863899991382
52,0.24236996176963052,0.2727518317600091,0.6698733052219664,0.5744978596843406,0.0004848103258404752,13.489822699993965
53,0.2347299597846965,0.3013179811338584,0.642810935438783,0.5302919161130114,0.00046913613549510823,13.46584280001116
54,0.23999398263792196,0.26790157053619623,0.6901919084678269,0.5797767123349014,0.0004534928974974023,13.488048400002299
55,0.2484487366552154,0.27021205984055996,0.6757675509863396,0.5674921713228459,0.00043789604983463025,13.443795500003034
56,0.23366865050047636,0.270718184299767,0.6837290216224068,0.5718821128044275,0.00042236098471240487,13.47814059999655
57,0.23644968308508396,0.26177893082300824,0.6936840224783662,0.5897916443458137,0.00040690303336443076,13.433403799994267
58,0.22672772190223137,0.2588695411880811,0.6891163925454091,0.5926622067352313,0.00039153745092242734,13.473242899999605
59,0.2153104579386612,0.260429447516799,0.6948471699473969,0.5959654988942164,0.0003762794013611552,13.449457100010477
60,0.22220891434699297,0.2765178593496482,0.6770311371396261,0.5634393320518793,0.0003611439425334052,13.497669200005475
61,0.20865257053325573,0.2543546228359143,0.7048105388638705,0.59750605351727,0.00034614601130971405,13.448217099998146
62,0.22760009843235215,0.24857303220778704,0.7108410484580234,0.6078436729550639,0.0003313004088374771,13.49199390001013
63,0.22578236476207772,0.3170535682390134,0.6261429945606639,0.5086127676686747,0.00031662178593400364,13.65691930000321
64,0.23560899247725806,0.2479888560871283,0.7127026877961357,0.6137476504067889,0.00030212462862792713,13.591425499995239
65,0.220663467887789,0.25845893907050294,0.6961426910384745,0.5893026241152347,0.0002878232438632463,13.4662951999926
66,0.20807516109198332,0.27074664396544296,0.6746621733216568,0.5610932644368476,0.0002737317453800965,13.444779800003744
67,0.20184699911624193,0.27185687236487865,0.680684215984371,0.5713715638397899,0.0002598640397861932,13.494493099991814
